,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
18644,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-01,117440512.0,117440512,0.0,5,0.0,False,True
18649,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-06,117440512.0,117440512,0.0,3,0.0,False,True
18650,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-07,117440512.0,117440512,0.0,4,0.0,False,True
18651,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-08,117440512.0,117440512,0.0,5,0.0,False,True
18656,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-13,117440512.0,117440512,0.0,3,0.0,False,True
18657,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-14,117440512.0,117440512,0.0,4,0.0,False,True
18658,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-15,117440512.0,117440512,0.0,5,0.0,False,True
18663,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-20,117440512.0,117440512,0.0,3,0.0,False,True
18664,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-21,117440512.0,117440512,0.0,4,0.0,False,True
18665,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-22,117440512.0,117440512,0.0,5,0.0,False,True
18670,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-27,117440512.0,117440512,0.0,3,0.0,False,True
18671,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-28,117440512.0,117440512,0.0,4,0.0,False,True
18672,N102,R127,01-05-01,JAY ST-METROTEC,2019-06-29,117440512.0,117440512,0.0,5,0.0,False,True
18677,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-04,117440512.0,117440512,0.0,3,0.0,False,True
18678,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-05,117440512.0,117440512,0.0,4,0.0,False,True
18679,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-06,117440512.0,117440512,0.0,5,0.0,False,True
18684,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-11,117440512.0,117440512,0.0,3,0.0,False,True
18685,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-12,117440512.0,117440512,0.0,4,0.0,False,True
18686,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-13,117440512.0,117440512,0.0,5,0.0,False,True
18691,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-18,117440512.0,117440512,0.0,3,0.0,False,True
18692,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-19,117440512.0,117440512,0.0,4,0.0,False,True
18693,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-20,117440512.0,117440512,0.0,5,0.0,False,True
18698,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-25,117440512.0,117440512,0.0,3,0.0,False,True
18699,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-26,117440512.0,117440512,0.0,4,0.0,False,True
18700,N102,R127,01-05-01,JAY ST-METROTEC,2019-07-27,117440512.0,117440512,0.0,5,0.0,False,True
18705,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-01,117440512.0,117440512,0.0,3,0.0,False,True
18706,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-02,117440512.0,117440512,0.0,4,0.0,False,True
18707,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-03,117440512.0,117440512,0.0,5,0.0,False,True
18712,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-08,117440512.0,117440512,0.0,3,0.0,False,True
18713,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-09,117440512.0,117440512,0.0,4,0.0,False,True
18714,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-10,117440512.0,117440512,0.0,5,0.0,False,True
18719,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-15,117440512.0,117440512,0.0,3,0.0,False,True
18720,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-16,117440512.0,117440512,0.0,4,0.0,False,True
18721,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-17,117440512.0,117440512,0.0,5,0.0,False,True
18726,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-22,117440512.0,117440512,0.0,3,0.0,False,True
18727,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-23,117440512.0,117440512,0.0,4,0.0,False,True
18728,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-24,117440512.0,117440512,0.0,5,0.0,False,True
18733,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-29,117440512.0,117440512,0.0,3,0.0,False,True
18734,N102,R127,01-05-01,JAY ST-METROTEC,2019-08-30,117440512.0,117440512,0.0,4,0.0,False,True
18736,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-01,1201336.0,1201279,57.0,5,118.0,False,True
18741,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-06,1201997.0,1201749,248.0,3,118.0,False,True
18742,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-07,1202022.0,1201879,143.0,4,118.0,False,True
18743,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-08,1202052.0,1202002,50.0,5,118.0,False,True
18748,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-13,1202711.0,1202477,234.0,3,118.0,False,True
18749,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-14,1202751.0,1202610,141.0,4,118.0,False,True
18750,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-15,1202769.0,1202716,53.0,5,118.0,False,True
18755,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-20,1203503.0,1203219,284.0,3,118.0,False,True
18756,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-21,1203545.0,1203369,176.0,4,118.0,False,True
18757,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-22,1203580.0,1203511,69.0,5,118.0,False,True
18762,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-27,1204364.0,1204105,259.0,3,118.0,False,True
18763,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-28,1204397.0,1204264,133.0,4,118.0,False,True
18764,N102,R127,01-06-00,JAY ST-METROTEC,2019-06-29,1204427.0,1204372,55.0,5,118.0,False,True
18769,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-04,1205079.0,1204784,295.0,3,118.0,False,True
18770,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-05,1205108.0,1205016,92.0,4,118.0,False,True
18771,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-06,1205127.0,1205082,45.0,5,118.0,False,True
18776,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-11,1205745.0,1205532,213.0,3,118.0,False,True
18777,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-12,1205774.0,1205656,118.0,4,118.0,False,True
18778,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-13,1205799.0,1205751,48.0,5,118.0,False,True
18783,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-18,1206386.0,1206186,200.0,3,118.0,False,True
18784,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-19,1206413.0,1206318,95.0,4,118.0,False,True
18785,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-20,1206439.0,1206389,50.0,5,118.0,False,True
18790,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-25,1207030.0,1206830,200.0,3,118.0,False,True
18791,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-26,1207064.0,1206946,118.0,4,118.0,False,True
18792,N102,R127,01-06-00,JAY ST-METROTEC,2019-07-27,1207091.0,1207035,56.0,5,118.0,False,True
18797,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-01,1207693.0,1207487,206.0,3,118.0,False,True
18798,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-02,1207720.0,1207605,115.0,4,118.0,False,True
18799,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-03,1207747.0,1207697,50.0,5,118.0,False,True
18804,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-08,1208333.0,1208123,210.0,3,118.0,False,True
18805,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-09,1208363.0,1208253,110.0,4,118.0,False,True
18806,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-10,1208383.0,1208337,46.0,5,118.0,False,True
18811,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-15,1208934.0,1208745,189.0,3,118.0,False,True
18812,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-16,1208962.0,1208855,107.0,4,118.0,False,True
18813,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-17,1208991.0,1208939,52.0,5,118.0,False,True
18818,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-22,1209521.0,1209327,194.0,3,118.0,False,True
18819,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-23,1209570.0,1209420,150.0,4,118.0,False,True
18820,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-24,1209610.0,1209528,82.0,5,118.0,False,True
18825,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-29,1210272.0,1210020,252.0,3,118.0,False,True
18826,N102,R127,01-06-00,JAY ST-METROTEC,2019-08-30,1210312.0,1210174,138.0,4,118.0,False,True
18828,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-01,3500688.0,3500622,66.0,5,127.0,False,True
18833,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-06,3501459.0,3501174,285.0,3,127.0,False,True
18834,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-07,3501506.0,3501332,174.0,4,127.0,False,True
18835,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-08,3501544.0,3501469,75.0,5,127.0,False,True
18840,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-13,3502354.0,3502057,297.0,3,127.0,False,True
18841,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-14,3502392.0,3502228,164.0,4,127.0,False,True
18842,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-15,3502416.0,3502359,57.0,5,127.0,False,True
18847,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-20,3503132.0,3502870,262.0,3,127.0,False,True
18848,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-21,3503149.0,3503035,114.0,4,127.0,False,True
18849,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-22,3503149.0,3503135,14.0,5,127.0,False,True
18854,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-27,3503482.0,3503290,192.0,3,127.0,False,True
18855,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-28,3503517.0,3503396,121.0,4,127.0,False,True
18856,N102,R127,01-06-01,JAY ST-METROTEC,2019-06-29,3503554.0,3503486,68.0,5,127.0,False,True
18861,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-04,3504301.0,3503974,327.0,3,127.0,False,True
18862,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-05,3504322.0,3504219,103.0,4,127.0,False,True
18863,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-06,3504351.0,3504303,48.0,5,127.0,False,True
18868,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-11,3505034.0,3504782,252.0,3,127.0,False,True
18869,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-12,3505067.0,3504928,139.0,4,127.0,False,True
18870,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-13,3505089.0,3505040,49.0,5,127.0,False,True
18875,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-18,3505733.0,3505508,225.0,3,127.0,False,True
18876,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-19,3505768.0,3505625,143.0,4,127.0,False,True
18877,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-20,3505803.0,3505740,63.0,5,127.0,False,True
18882,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-25,3506466.0,3506232,234.0,3,127.0,False,True
18883,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-26,3506491.0,3506373,118.0,4,127.0,False,True
18884,N102,R127,01-06-01,JAY ST-METROTEC,2019-07-27,3506532.0,3506470,62.0,5,127.0,False,True
18889,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-01,3507187.0,3506942,245.0,3,127.0,False,True
18890,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-02,3507206.0,3507084,122.0,4,127.0,False,True
18891,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-03,3507250.0,3507192,58.0,5,127.0,False,True
18896,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-08,3507875.0,3507655,220.0,3,127.0,False,True
18897,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-09,3507905.0,3507778,127.0,4,127.0,False,True
18898,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-10,3507946.0,3507878,68.0,5,127.0,False,True
18903,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-15,3508500.0,3508308,192.0,3,127.0,False,True
18904,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-16,3508539.0,3508422,117.0,4,127.0,False,True
18905,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-17,3508564.0,3508509,55.0,5,127.0,False,True
18910,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-22,3509104.0,3508906,198.0,3,127.0,False,True
18911,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-23,3509162.0,3509025,137.0,4,127.0,False,True
18912,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-24,3509210.0,3509117,93.0,5,127.0,False,True
18917,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-29,3510016.0,3509729,287.0,3,127.0,False,True
18918,N102,R127,01-06-01,JAY ST-METROTEC,2019-08-30,3510053.0,3509896,157.0,4,127.0,False,True
18920,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-01,6581044.0,6581012,32.0,5,59.0,False,True
18925,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-06,6581378.0,6581259,119.0,3,59.0,False,True
18926,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-07,6581392.0,6581328,64.0,4,59.0,False,True
18927,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-08,6581404.0,6581379,25.0,5,59.0,False,True
18932,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-13,6581727.0,6581614,113.0,3,59.0,False,True
18933,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-14,6581747.0,6581687,60.0,4,59.0,False,True
18934,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-15,6581757.0,6581733,24.0,5,59.0,False,True
18939,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-20,6582078.0,6581938,140.0,3,59.0,False,True
18940,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-21,6582111.0,6582012,99.0,4,59.0,False,True
18941,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-22,6582138.0,6582086,52.0,5,59.0,False,True
18946,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-27,6582614.0,6582489,125.0,3,59.0,False,True
18947,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-28,6582635.0,6582568,67.0,4,59.0,False,True
18948,N102,R127,01-06-02,JAY ST-METROTEC,2019-06-29,6582649.0,6582619,30.0,5,59.0,False,True
18953,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-04,6582993.0,6582828,165.0,3,59.0,False,True
18954,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-05,6583008.0,6582951,57.0,4,59.0,False,True
18955,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-06,6583021.0,6582996,25.0,5,59.0,False,True
18960,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-11,6583313.0,6583209,104.0,3,59.0,False,True
18961,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-12,6583328.0,6583264,64.0,4,59.0,False,True
18962,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-13,6583340.0,6583316,24.0,5,59.0,False,True
18967,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-18,6583586.0,6583490,96.0,3,59.0,False,True
18968,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-19,6583603.0,6583544,59.0,4,59.0,False,True
18969,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-20,6583617.0,6583591,26.0,5,59.0,False,True
18974,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-25,6583886.0,6583791,95.0,3,59.0,False,True
18975,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-26,6583895.0,6583842,53.0,4,59.0,False,True
18976,N102,R127,01-06-02,JAY ST-METROTEC,2019-07-27,6583914.0,6583887,27.0,5,59.0,False,True
18981,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-01,6584198.0,6584111,87.0,3,59.0,False,True
18982,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-02,6584204.0,6584166,38.0,4,59.0,False,True
18983,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-03,6584220.0,6584200,20.0,5,59.0,False,True
18988,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-08,6584464.0,6584376,88.0,3,59.0,False,True
18989,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-09,6584482.0,6584428,54.0,4,59.0,False,True
18990,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-10,6584493.0,6584468,25.0,5,59.0,False,True
18995,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-15,6584760.0,6584669,91.0,3,59.0,False,True
18996,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-16,6584784.0,6584720,64.0,4,59.0,False,True
18997,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-17,6584794.0,6584765,29.0,5,59.0,False,True
19002,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-22,6585043.0,6584948,95.0,3,59.0,False,True
19003,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-23,6585063.0,6585009,54.0,4,59.0,False,True
19004,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-24,6585080.0,6585050,30.0,5,59.0,False,True
19009,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-29,6585413.0,6585296,117.0,3,59.0,False,True
19010,N102,R127,01-06-02,JAY ST-METROTEC,2019-08-30,6585424.0,6585366,58.0,4,59.0,False,True
19012,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-01,1657394.0,1656761,633.0,5,919.0,False,True
19017,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-06,1660781.0,1659510,1271.0,3,919.0,False,True
19018,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-07,1661154.0,1660191,963.0,4,919.0,False,True
19019,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-08,1661482.0,1660859,623.0,5,919.0,False,True
19024,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-13,1664908.0,1663560,1348.0,3,919.0,False,True
19025,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-14,1665351.0,1664259,1092.0,4,919.0,False,True
19026,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-15,1665654.0,1665000,654.0,5,919.0,False,True
19031,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-20,1668787.0,1667607,1180.0,3,919.0,False,True
19032,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-21,1669098.0,1668224,874.0,4,919.0,False,True
19033,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-22,1669403.0,1668864,539.0,5,919.0,False,True
19038,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-27,1672772.0,1671509,1263.0,3,919.0,False,True
19039,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-28,1673191.0,1672205,986.0,4,919.0,False,True
19040,N103,R127,00-00-00,JAY ST-METROTEC,2019-06-29,1673549.0,1672854,695.0,5,919.0,False,True
19045,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-04,1676985.0,1675665,1320.0,3,919.0,False,True
19046,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-05,1677327.0,1676504,823.0,4,919.0,False,True
19047,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-06,1677630.0,1677065,565.0,5,919.0,False,True
19052,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-11,1680698.0,1679720,978.0,3,919.0,False,True
19053,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-12,1681060.0,1680192,868.0,4,919.0,False,True
19054,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-13,1681357.0,1680791,566.0,5,919.0,False,True
19059,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-18,1684546.0,1683318,1228.0,3,919.0,False,True
19060,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-19,1684833.0,1683971,862.0,4,919.0,False,True
19061,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-20,1685094.0,1684619,475.0,5,919.0,False,True
19066,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-25,1688043.0,1686880,1163.0,3,919.0,False,True
19067,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-26,1688411.0,1687521,890.0,4,919.0,False,True
19068,N103,R127,00-00-00,JAY ST-METROTEC,2019-07-27,1688695.0,1688125,570.0,5,919.0,False,True
19073,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-01,1691782.0,1690596,1186.0,3,919.0,False,True
19074,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-02,1692142.0,1691255,887.0,4,919.0,False,True
19075,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-03,1692433.0,1691855,578.0,5,919.0,False,True
19080,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-08,1695620.0,1694370,1250.0,3,919.0,False,True
19081,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-09,1696017.0,1695059,958.0,4,919.0,False,True
19082,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-10,1696345.0,1695690,655.0,5,919.0,False,True
19087,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-15,1699357.0,1698217,1140.0,3,919.0,False,True
19088,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-16,1699797.0,1698816,981.0,4,919.0,False,True
19089,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-17,1700058.0,1699437,621.0,5,919.0,False,True
19094,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-22,1703085.0,1701927,1158.0,3,919.0,False,True
19095,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-23,1703506.0,1702587,919.0,4,919.0,False,True
19096,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-24,1703851.0,1703160,691.0,5,919.0,False,True
19101,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-29,1706982.0,1705655,1327.0,3,919.0,False,True
19102,N103,R127,00-00-00,JAY ST-METROTEC,2019-08-30,1707357.0,1706375,982.0,4,919.0,False,True
19104,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-01,1036661.0,1036390,271.0,5,557.0,False,True
19109,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-06,1038945.0,1038051,894.0,3,557.0,False,True
19110,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-07,1039132.0,1038537,595.0,4,557.0,False,True
19111,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-08,1039260.0,1038982,278.0,5,557.0,False,True
19116,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-13,1041487.0,1040623,864.0,3,557.0,False,True
19117,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-14,1041679.0,1041071,608.0,4,557.0,False,True
19118,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-15,1041812.0,1041527,285.0,5,557.0,False,True
19123,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-20,1043852.0,1043061,791.0,3,557.0,False,True
19124,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-21,1044071.0,1043481,590.0,4,557.0,False,True
19125,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-22,1044216.0,1043881,335.0,5,557.0,False,True
19130,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-27,1046404.0,1045568,836.0,3,557.0,False,True
19131,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-28,1046597.0,1046041,556.0,4,557.0,False,True
19132,N103,R127,00-00-01,JAY ST-METROTEC,2019-06-29,1046732.0,1046439,293.0,5,557.0,False,True
19137,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-04,1048934.0,1048021,913.0,3,557.0,False,True
19138,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-05,1049070.0,1048639,431.0,4,557.0,False,True
19139,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-06,1049217.0,1048958,259.0,5,557.0,False,True
19144,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-11,1051369.0,1050602,767.0,3,557.0,False,True
19145,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-12,1051538.0,1050974,564.0,4,557.0,False,True
19146,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-13,1051658.0,1051408,250.0,5,557.0,False,True
19151,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-18,1053733.0,1052996,737.0,3,557.0,False,True
19152,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-19,1053881.0,1053388,493.0,4,557.0,False,True
19153,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-20,1053996.0,1053769,227.0,5,557.0,False,True
19158,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-25,1055973.0,1055205,768.0,3,557.0,False,True
19159,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-26,1056148.0,1055620,528.0,4,557.0,False,True
19160,N103,R127,00-00-01,JAY ST-METROTEC,2019-07-27,1056271.0,1056011,260.0,5,557.0,False,True
19165,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-01,1058345.0,1057490,855.0,3,557.0,False,True
19166,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-02,1058488.0,1057973,515.0,4,557.0,False,True
19167,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-03,1058614.0,1058377,237.0,5,557.0,False,True
19172,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-08,1060689.0,1059870,819.0,3,557.0,False,True
19173,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-09,1060895.0,1060338,557.0,4,557.0,False,True
19174,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-10,1060997.0,1060734,263.0,5,557.0,False,True
19179,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-15,1062893.0,1062163,730.0,3,557.0,False,True
19180,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-16,1063109.0,1062547,562.0,4,557.0,False,True
19181,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-17,1063239.0,1062934,305.0,5,557.0,False,True
19186,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-22,1065066.0,1064343,723.0,3,557.0,False,True
19187,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-23,1065239.0,1064748,491.0,4,557.0,False,True
19188,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-24,1065375.0,1065110,265.0,5,557.0,False,True
19193,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-29,1067702.0,1066805,897.0,3,557.0,False,True
19194,N103,R127,00-00-01,JAY ST-METROTEC,2019-08-30,1067868.0,1067303,565.0,4,557.0,False,True
19196,N103,R127,00-00-02,JAY ST-METROTEC,2019-06-01,623384.0,622945,439.0,5,939.0,False,True
19201,N103,R127,00-00-02,JAY ST-METROTEC,2019-06-06,627594.0,625993,1601.0,3,939.0,False,True
19202,N103,R127,00-00-02,JAY ST-METROTEC,2019-06-07,627888.0,626862,1026.0,4,939.0,False,True
19203,N103,R127,00-00-02,JAY ST-METROTEC,2019-06-08,628104.0,627666,438.0,5,939.0,False,True
19208,N103,R127,00-00-02,JAY ST-METROTEC,2019-06-13,632151.0,630652,1499.0,3,939.0,False,True
