,C/A,UNIT,SCP,STATION,DATE,ENTRIES_CUM_AM,ENTRIES_CUM_PM,ENTRIES,DAY_WEEK,MEDIAN,OUTLIER,~OUTLIER
30843,N600,R302,00-00-02,57 ST,2021-06-04,4709990.0,4709739,251.0,4,241.0,False,True
30844,N600,R302,00-00-02,57 ST,2021-06-05,4710078.0,4709870,208.0,5,241.0,False,True
30849,N600,R302,00-00-02,57 ST,2021-06-10,4710761.0,4710504,257.0,3,241.0,False,True
30850,N600,R302,00-00-02,57 ST,2021-06-11,4710863.0,4710651,212.0,4,241.0,False,True
30851,N600,R302,00-00-02,57 ST,2021-06-12,4710966.0,4710773,193.0,5,241.0,False,True
30856,N600,R302,00-00-02,57 ST,2021-06-17,4711650.0,4711373,277.0,3,241.0,False,True
30857,N600,R302,00-00-02,57 ST,2021-06-18,4711757.0,4711521,236.0,4,241.0,False,True
30858,N600,R302,00-00-02,57 ST,2021-06-19,4711834.0,4711662,172.0,5,241.0,False,True
30863,N600,R302,00-00-02,57 ST,2021-06-24,4712526.0,4712271,255.0,3,241.0,False,True
30864,N600,R302,00-00-02,57 ST,2021-06-25,4712642.0,4712407,235.0,4,241.0,False,True
30865,N600,R302,00-00-02,57 ST,2021-06-26,4712733.0,4712546,187.0,5,241.0,False,True
30870,N600,R302,00-00-02,57 ST,2021-07-01,4713383.0,4713132,251.0,3,241.0,False,True
30871,N600,R302,00-00-02,57 ST,2021-07-02,4713489.0,4713274,215.0,4,241.0,False,True
30872,N600,R302,00-00-02,57 ST,2021-07-03,4713621.0,4713393,228.0,5,241.0,False,True
30877,N600,R302,00-00-02,57 ST,2021-07-08,4714340.0,4714019,321.0,3,241.0,False,True
30878,N600,R302,00-00-02,57 ST,2021-07-09,4714488.0,4714192,296.0,4,241.0,False,True
30879,N600,R302,00-00-02,57 ST,2021-07-10,4714574.0,4714354,220.0,5,241.0,False,True
30884,N600,R302,00-00-02,57 ST,2021-07-15,4715322.0,4715025,297.0,3,241.0,False,True
30885,N600,R302,00-00-02,57 ST,2021-07-16,4715434.0,4715171,263.0,4,241.0,False,True
30886,N600,R302,00-00-02,57 ST,2021-07-17,4715510.0,4715336,174.0,5,241.0,False,True
30891,N600,R302,00-00-02,57 ST,2021-07-22,4716239.0,4715941,298.0,3,241.0,False,True
30892,N600,R302,00-00-02,57 ST,2021-07-23,4716366.0,4716093,273.0,4,241.0,False,True
30893,N600,R302,00-00-02,57 ST,2021-07-24,4716463.0,4716251,212.0,5,241.0,False,True
30898,N600,R302,00-00-02,57 ST,2021-07-29,4717192.0,4716917,275.0,3,241.0,False,True
30899,N600,R302,00-00-02,57 ST,2021-07-30,4717318.0,4717061,257.0,4,241.0,False,True
30900,N600,R302,00-00-02,57 ST,2021-07-31,4717410.0,4717210,200.0,5,241.0,False,True
30905,N600,R302,00-00-02,57 ST,2021-08-05,4718134.0,4717878,256.0,3,241.0,False,True
30906,N600,R302,00-00-02,57 ST,2021-08-06,4718253.0,4718009,244.0,4,241.0,False,True
30907,N600,R302,00-00-02,57 ST,2021-08-07,4718381.0,4718147,234.0,5,241.0,False,True
30912,N600,R302,00-00-02,57 ST,2021-08-12,4719097.0,4718813,284.0,3,241.0,False,True
30913,N600,R302,00-00-02,57 ST,2021-08-13,4719182.0,4718962,220.0,4,241.0,False,True
30914,N600,R302,00-00-02,57 ST,2021-08-14,4719285.0,4719110,175.0,5,241.0,False,True
30919,N600,R302,00-00-02,57 ST,2021-08-19,4719995.0,4719698,297.0,3,241.0,False,True
30920,N600,R302,00-00-02,57 ST,2021-08-20,4720101.0,4719859,242.0,4,241.0,False,True
30921,N600,R302,00-00-02,57 ST,2021-08-21,4720156.0,4720014,142.0,5,241.0,False,True
30926,N600,R302,00-00-02,57 ST,2021-08-26,4720792.0,4720529,263.0,3,241.0,False,True
30927,N600,R302,00-00-02,57 ST,2021-08-27,4720902.0,4720676,226.0,4,241.0,False,True
30928,N600,R302,00-00-02,57 ST,2021-08-28,4720999.0,4720803,196.0,5,241.0,False,True
30934,N600,R302,00-00-03,57 ST,2021-06-03,7864990.0,7864750,240.0,3,258.0,False,True
30935,N600,R302,00-00-03,57 ST,2021-06-04,7865092.0,7864880,212.0,4,258.0,False,True
30936,N600,R302,00-00-03,57 ST,2021-06-05,7865173.0,7865000,173.0,5,258.0,False,True
30941,N600,R302,00-00-03,57 ST,2021-06-10,7865932.0,7865626,306.0,3,258.0,False,True
30942,N600,R302,00-00-03,57 ST,2021-06-11,7866042.0,7865795,247.0,4,258.0,False,True
30943,N600,R302,00-00-03,57 ST,2021-06-12,7866129.0,7865940,189.0,5,258.0,False,True
30948,N600,R302,00-00-03,57 ST,2021-06-17,7866944.0,7866604,340.0,3,258.0,False,True
30949,N600,R302,00-00-03,57 ST,2021-06-18,7867065.0,7866813,252.0,4,258.0,False,True
30950,N600,R302,00-00-03,57 ST,2021-06-19,7867131.0,7866953,178.0,5,258.0,False,True
30955,N600,R302,00-00-03,57 ST,2021-06-24,7868016.0,7867681,335.0,3,258.0,False,True
30956,N600,R302,00-00-03,57 ST,2021-06-25,7868122.0,7867865,257.0,4,258.0,False,True
30957,N600,R302,00-00-03,57 ST,2021-06-26,7868229.0,7868029,200.0,5,258.0,False,True
30962,N600,R302,00-00-03,57 ST,2021-07-01,7868997.0,7868689,308.0,3,258.0,False,True
30963,N600,R302,00-00-03,57 ST,2021-07-02,7869107.0,7868853,254.0,4,258.0,False,True
30964,N600,R302,00-00-03,57 ST,2021-07-03,7869230.0,7869010,220.0,5,258.0,False,True
30969,N600,R302,00-00-03,57 ST,2021-07-08,7870031.0,7869736,295.0,3,258.0,False,True
30970,N600,R302,00-00-03,57 ST,2021-07-09,7870185.0,7869898,287.0,4,258.0,False,True
30971,N600,R302,00-00-03,57 ST,2021-07-10,7870269.0,7870049,220.0,5,258.0,False,True
30976,N600,R302,00-00-03,57 ST,2021-07-15,7871146.0,7870834,312.0,3,258.0,False,True
30977,N600,R302,00-00-03,57 ST,2021-07-16,7871274.0,7871010,264.0,4,258.0,False,True
30978,N600,R302,00-00-03,57 ST,2021-07-17,7871389.0,7871171,218.0,5,258.0,False,True
30983,N600,R302,00-00-03,57 ST,2021-07-22,7872208.0,7871894,314.0,3,258.0,False,True
30984,N600,R302,00-00-03,57 ST,2021-07-23,7872319.0,7872061,258.0,4,258.0,False,True
30985,N600,R302,00-00-03,57 ST,2021-07-24,7872421.0,7872231,190.0,5,258.0,False,True
30990,N600,R302,00-00-03,57 ST,2021-07-29,7873258.0,7872910,348.0,3,258.0,False,True
30991,N600,R302,00-00-03,57 ST,2021-07-30,7873371.0,7873085,286.0,4,258.0,False,True
30992,N600,R302,00-00-03,57 ST,2021-07-31,7873440.0,7873278,162.0,5,258.0,False,True
30997,N600,R302,00-00-03,57 ST,2021-08-05,7874276.0,7873967,309.0,3,258.0,False,True
30998,N600,R302,00-00-03,57 ST,2021-08-06,7874413.0,7874134,279.0,4,258.0,False,True
30999,N600,R302,00-00-03,57 ST,2021-08-07,7874487.0,7874286,201.0,5,258.0,False,True
31004,N600,R302,00-00-03,57 ST,2021-08-12,7875334.0,7874978,356.0,3,258.0,False,True
31005,N600,R302,00-00-03,57 ST,2021-08-13,7875430.0,7875155,275.0,4,258.0,False,True
31006,N600,R302,00-00-03,57 ST,2021-08-14,7875545.0,7875348,197.0,5,258.0,False,True
31011,N600,R302,00-00-03,57 ST,2021-08-19,7876390.0,7876064,326.0,3,258.0,False,True
31012,N600,R302,00-00-03,57 ST,2021-08-20,7876522.0,7876246,276.0,4,258.0,False,True
31013,N600,R302,00-00-03,57 ST,2021-08-21,7876576.0,7876406,170.0,5,258.0,False,True
31018,N600,R302,00-00-03,57 ST,2021-08-26,7877365.0,7877030,335.0,3,258.0,False,True
31019,N600,R302,00-00-03,57 ST,2021-08-27,7877517.0,7877222,295.0,4,258.0,False,True
31020,N600,R302,00-00-03,57 ST,2021-08-28,7877597.0,7877382,215.0,5,258.0,False,True
31026,N600,R302,00-03-00,57 ST,2021-06-03,4129982.0,4129568,414.0,3,354.0,False,True
31027,N600,R302,00-03-00,57 ST,2021-06-04,4130117.0,4129808,309.0,4,354.0,False,True
31028,N600,R302,00-03-00,57 ST,2021-06-05,4130216.0,4130011,205.0,5,354.0,False,True
31033,N600,R302,00-03-00,57 ST,2021-06-10,4131469.0,4130980,489.0,3,354.0,False,True
31034,N600,R302,00-03-00,57 ST,2021-06-11,4131646.0,4131271,375.0,4,354.0,False,True
31035,N600,R302,00-03-00,57 ST,2021-06-12,4131771.0,4131503,268.0,5,354.0,False,True
31040,N600,R302,00-03-00,57 ST,2021-06-17,4132962.0,4132520,442.0,3,354.0,False,True
31041,N600,R302,00-03-00,57 ST,2021-06-18,4133104.0,4132747,357.0,4,354.0,False,True
31042,N600,R302,00-03-00,57 ST,2021-06-19,4133227.0,4132992,235.0,5,354.0,False,True
31047,N600,R302,00-03-00,57 ST,2021-06-24,4134327.0,4133921,406.0,3,354.0,False,True
31048,N600,R302,00-03-00,57 ST,2021-06-25,4134473.0,4134140,333.0,4,354.0,False,True
31049,N600,R302,00-03-00,57 ST,2021-06-26,4134574.0,4134349,225.0,5,354.0,False,True
31054,N600,R302,00-03-00,57 ST,2021-07-01,4135702.0,4135298,404.0,3,354.0,False,True
31055,N600,R302,00-03-00,57 ST,2021-07-02,4135852.0,4135516,336.0,4,354.0,False,True
31056,N600,R302,00-03-00,57 ST,2021-07-03,4135970.0,4135740,230.0,5,354.0,False,True
31061,N600,R302,00-03-00,57 ST,2021-07-08,4137039.0,4136603,436.0,3,354.0,False,True
31062,N600,R302,00-03-00,57 ST,2021-07-09,4137194.0,4136837,357.0,4,354.0,False,True
31063,N600,R302,00-03-00,57 ST,2021-07-10,4137311.0,4137064,247.0,5,354.0,False,True
31068,N600,R302,00-03-00,57 ST,2021-07-15,4138568.0,4138047,521.0,3,354.0,False,True
31069,N600,R302,00-03-00,57 ST,2021-07-16,4138713.0,4138342,371.0,4,354.0,False,True
31070,N600,R302,00-03-00,57 ST,2021-07-17,4138850.0,4138590,260.0,5,354.0,False,True
31075,N600,R302,00-03-00,57 ST,2021-07-22,4140022.0,4139586,436.0,3,354.0,False,True
31076,N600,R302,00-03-00,57 ST,2021-07-23,4140191.0,4139819,372.0,4,354.0,False,True
31077,N600,R302,00-03-00,57 ST,2021-07-24,4140279.0,4140047,232.0,5,354.0,False,True
31082,N600,R302,00-03-00,57 ST,2021-07-29,4141316.0,4140944,372.0,3,354.0,False,True
31083,N600,R302,00-03-00,57 ST,2021-07-30,4141478.0,4141127,351.0,4,354.0,False,True
31084,N600,R302,00-03-00,57 ST,2021-07-31,4141592.0,4141349,243.0,5,354.0,False,True
31089,N600,R302,00-03-00,57 ST,2021-08-05,4142629.0,4142235,394.0,3,354.0,False,True
31090,N600,R302,00-03-00,57 ST,2021-08-06,4142800.0,4142446,354.0,4,354.0,False,True
31091,N600,R302,00-03-00,57 ST,2021-08-07,4142894.0,4142655,239.0,5,354.0,False,True
31096,N600,R302,00-03-00,57 ST,2021-08-12,4143929.0,4143544,385.0,3,354.0,False,True
31097,N600,R302,00-03-00,57 ST,2021-08-13,4144075.0,4143753,322.0,4,354.0,False,True
31098,N600,R302,00-03-00,57 ST,2021-08-14,4144176.0,4143948,228.0,5,354.0,False,True
31103,N600,R302,00-03-00,57 ST,2021-08-19,4145189.0,4144829,360.0,3,354.0,False,True
31104,N600,R302,00-03-00,57 ST,2021-08-20,4145305.0,4145025,280.0,4,354.0,False,True
31105,N600,R302,00-03-00,57 ST,2021-08-21,4145379.0,4145207,172.0,5,354.0,False,True
31110,N600,R302,00-03-00,57 ST,2021-08-26,4146465.0,4146045,420.0,3,354.0,False,True
31111,N600,R302,00-03-00,57 ST,2021-08-27,4146640.0,4146270,370.0,4,354.0,False,True
31112,N600,R302,00-03-00,57 ST,2021-08-28,4146812.0,4146487,325.0,5,354.0,False,True
31118,N600,R302,00-03-01,57 ST,2021-06-03,1769754.0,1769429,325.0,3,321.0,False,True
31119,N600,R302,00-03-01,57 ST,2021-06-04,1769891.0,1769598,293.0,4,321.0,False,True
31120,N600,R302,00-03-01,57 ST,2021-06-05,1769992.0,1769788,204.0,5,321.0,False,True
31125,N600,R302,00-03-01,57 ST,2021-06-10,1770976.0,1770602,374.0,3,321.0,False,True
31126,N600,R302,00-03-01,57 ST,2021-06-11,1771149.0,1770815,334.0,4,321.0,False,True
31127,N600,R302,00-03-01,57 ST,2021-06-12,1771273.0,1771007,266.0,5,321.0,False,True
31132,N600,R302,00-03-01,57 ST,2021-06-17,1772206.0,1771838,368.0,3,321.0,False,True
31133,N600,R302,00-03-01,57 ST,2021-06-18,1772327.0,1772032,295.0,4,321.0,False,True
31134,N600,R302,00-03-01,57 ST,2021-06-19,1772435.0,1772232,203.0,5,321.0,False,True
31139,N600,R302,00-03-01,57 ST,2021-06-24,1773395.0,1773023,372.0,3,321.0,False,True
31140,N600,R302,00-03-01,57 ST,2021-06-25,1773569.0,1773221,348.0,4,321.0,False,True
31141,N600,R302,00-03-01,57 ST,2021-06-26,1773691.0,1773432,259.0,5,321.0,False,True
31146,N600,R302,00-03-01,57 ST,2021-07-01,1774566.0,1774183,383.0,3,321.0,False,True
31147,N600,R302,00-03-01,57 ST,2021-07-02,1774723.0,1774394,329.0,4,321.0,False,True
31148,N600,R302,00-03-01,57 ST,2021-07-03,1774855.0,1774601,254.0,5,321.0,False,True
31153,N600,R302,00-03-01,57 ST,2021-07-08,1775772.0,1775368,404.0,3,321.0,False,True
31154,N600,R302,00-03-01,57 ST,2021-07-09,1775947.0,1775584,363.0,4,321.0,False,True
31155,N600,R302,00-03-01,57 ST,2021-07-10,1776058.0,1775791,267.0,5,321.0,False,True
31160,N600,R302,00-03-01,57 ST,2021-07-15,1777005.0,1776658,347.0,3,321.0,False,True
31161,N600,R302,00-03-01,57 ST,2021-07-16,1777161.0,1776837,324.0,4,321.0,False,True
31162,N600,R302,00-03-01,57 ST,2021-07-17,1777297.0,1777036,261.0,5,321.0,False,True
31167,N600,R302,00-03-01,57 ST,2021-07-22,1778267.0,1777893,374.0,3,321.0,False,True
31168,N600,R302,00-03-01,57 ST,2021-07-23,1778444.0,1778084,360.0,4,321.0,False,True
31169,N600,R302,00-03-01,57 ST,2021-07-24,1778564.0,1778296,268.0,5,321.0,False,True
31174,N600,R302,00-03-01,57 ST,2021-07-29,1779494.0,1779145,349.0,3,321.0,False,True
31175,N600,R302,00-03-01,57 ST,2021-07-30,1779640.0,1779331,309.0,4,321.0,False,True
31176,N600,R302,00-03-01,57 ST,2021-07-31,1779753.0,1779518,235.0,5,321.0,False,True
31181,N600,R302,00-03-01,57 ST,2021-08-05,1780639.0,1780273,366.0,3,321.0,False,True
31182,N600,R302,00-03-01,57 ST,2021-08-06,1780806.0,1780485,321.0,4,321.0,False,True
31183,N600,R302,00-03-01,57 ST,2021-08-07,1780926.0,1780670,256.0,5,321.0,False,True
31188,N600,R302,00-03-01,57 ST,2021-08-12,1781822.0,1781476,346.0,3,321.0,False,True
31189,N600,R302,00-03-01,57 ST,2021-08-13,1782006.0,1781656,350.0,4,321.0,False,True
31190,N600,R302,00-03-01,57 ST,2021-08-14,1782147.0,1781845,302.0,5,321.0,False,True
31195,N600,R302,00-03-01,57 ST,2021-08-19,1782970.0,1782661,309.0,3,321.0,False,True
31196,N600,R302,00-03-01,57 ST,2021-08-20,1783091.0,1782842,249.0,4,321.0,False,True
31197,N600,R302,00-03-01,57 ST,2021-08-21,1783169.0,1782995,174.0,5,321.0,False,True
31202,N600,R302,00-03-01,57 ST,2021-08-26,1783992.0,1783676,316.0,3,321.0,False,True
31203,N600,R302,00-03-01,57 ST,2021-08-27,1784155.0,1783834,321.0,4,321.0,False,True
31204,N600,R302,00-03-01,57 ST,2021-08-28,1784281.0,1784009,272.0,5,321.0,False,True
31210,N600,R302,00-03-02,57 ST,2021-06-03,298794.0,298491,303.0,3,294.0,False,True
31211,N600,R302,00-03-02,57 ST,2021-06-04,298910.0,298655,255.0,4,294.0,False,True
31212,N600,R302,00-03-02,57 ST,2021-06-05,298982.0,298808,174.0,5,294.0,False,True
31217,N600,R302,00-03-02,57 ST,2021-06-10,299860.0,299521,339.0,3,294.0,False,True
31218,N600,R302,00-03-02,57 ST,2021-06-11,299985.0,299726,259.0,4,294.0,False,True
31219,N600,R302,00-03-02,57 ST,2021-06-12,300102.0,299885,217.0,5,294.0,False,True
31224,N600,R302,00-03-02,57 ST,2021-06-17,300949.0,300595,354.0,3,294.0,False,True
31225,N600,R302,00-03-02,57 ST,2021-06-18,301081.0,300780,301.0,4,294.0,False,True
31226,N600,R302,00-03-02,57 ST,2021-06-19,301180.0,300972,208.0,5,294.0,False,True
31231,N600,R302,00-03-02,57 ST,2021-06-24,302050.0,301691,359.0,3,294.0,False,True
31232,N600,R302,00-03-02,57 ST,2021-06-25,302195.0,301882,313.0,4,294.0,False,True
31233,N600,R302,00-03-02,57 ST,2021-06-26,302325.0,302075,250.0,5,294.0,False,True
31238,N600,R302,00-03-02,57 ST,2021-07-01,303247.0,302916,331.0,3,294.0,False,True
31239,N600,R302,00-03-02,57 ST,2021-07-02,303380.0,303091,289.0,4,294.0,False,True
31240,N600,R302,00-03-02,57 ST,2021-07-03,303527.0,303282,245.0,5,294.0,False,True
31245,N600,R302,00-03-02,57 ST,2021-07-08,304359.0,304031,328.0,3,294.0,False,True
31246,N600,R302,00-03-02,57 ST,2021-07-09,304501.0,304194,307.0,4,294.0,False,True
31247,N600,R302,00-03-02,57 ST,2021-07-10,304617.0,304382,235.0,5,294.0,False,True
31252,N600,R302,00-03-02,57 ST,2021-07-15,305549.0,305187,362.0,3,294.0,False,True
31253,N600,R302,00-03-02,57 ST,2021-07-16,305680.0,305388,292.0,4,294.0,False,True
31254,N600,R302,00-03-02,57 ST,2021-07-17,305795.0,305575,220.0,5,294.0,False,True
31259,N600,R302,00-03-02,57 ST,2021-07-22,306701.0,306339,362.0,3,294.0,False,True
31260,N600,R302,00-03-02,57 ST,2021-07-23,306835.0,306536,299.0,4,294.0,False,True
31261,N600,R302,00-03-02,57 ST,2021-07-24,306931.0,306719,212.0,5,294.0,False,True
31266,N600,R302,00-03-02,57 ST,2021-07-29,307826.0,307467,359.0,3,294.0,False,True
31267,N600,R302,00-03-02,57 ST,2021-07-30,307979.0,307653,326.0,4,294.0,False,True
31268,N600,R302,00-03-02,57 ST,2021-07-31,308084.0,307851,233.0,5,294.0,False,True
31273,N600,R302,00-03-02,57 ST,2021-08-05,308881.0,308577,304.0,3,294.0,False,True
31274,N600,R302,00-03-02,57 ST,2021-08-06,309043.0,308749,294.0,4,294.0,False,True
31275,N600,R302,00-03-02,57 ST,2021-08-07,309161.0,308906,255.0,5,294.0,False,True
31280,N600,R302,00-03-02,57 ST,2021-08-12,310011.0,309672,339.0,3,294.0,False,True
31281,N600,R302,00-03-02,57 ST,2021-08-13,310155.0,309856,299.0,4,294.0,False,True
31282,N600,R302,00-03-02,57 ST,2021-08-14,310282.0,310032,250.0,5,294.0,False,True
31287,N600,R302,00-03-02,57 ST,2021-08-19,311179.0,310859,320.0,3,294.0,False,True
31288,N600,R302,00-03-02,57 ST,2021-08-20,311305.0,311024,281.0,4,294.0,False,True
31289,N600,R302,00-03-02,57 ST,2021-08-21,311366.0,311206,160.0,5,294.0,False,True
31294,N600,R302,00-03-02,57 ST,2021-08-26,312191.0,311877,314.0,3,294.0,False,True
31295,N600,R302,00-03-02,57 ST,2021-08-27,312344.0,312053,291.0,4,294.0,False,True
31296,N600,R302,00-03-02,57 ST,2021-08-28,312469.0,312216,253.0,5,294.0,False,True
31302,N600,R302,00-03-03,57 ST,2021-06-03,3854950.0,3854448,502.0,3,419.0,False,True
31303,N600,R302,00-03-03,57 ST,2021-06-04,3855096.0,3854740,356.0,4,419.0,False,True
31304,N600,R302,00-03-03,57 ST,2021-06-05,3855224.0,3854972,252.0,5,419.0,False,True
31309,N600,R302,00-03-03,57 ST,2021-06-10,3856704.0,3856157,547.0,3,419.0,False,True
31310,N600,R302,00-03-03,57 ST,2021-06-11,3856894.0,3856467,427.0,4,419.0,False,True
31311,N600,R302,00-03-03,57 ST,2021-06-12,3857015.0,3856737,278.0,5,419.0,False,True
31316,N600,R302,00-03-03,57 ST,2021-06-17,3858580.0,3857978,602.0,3,419.0,False,True
31317,N600,R302,00-03-03,57 ST,2021-06-18,3858733.0,3858314,419.0,4,419.0,False,True
31318,N600,R302,00-03-03,57 ST,2021-06-19,3858869.0,3858610,259.0,5,419.0,False,True
31323,N600,R302,00-03-03,57 ST,2021-06-24,3860401.0,3859835,566.0,3,419.0,False,True
31324,N600,R302,00-03-03,57 ST,2021-06-25,3860580.0,3860125,455.0,4,419.0,False,True
31325,N600,R302,00-03-03,57 ST,2021-06-26,3860721.0,3860442,279.0,5,419.0,False,True
31330,N600,R302,00-03-03,57 ST,2021-07-01,3862152.0,3861609,543.0,3,419.0,False,True
31331,N600,R302,00-03-03,57 ST,2021-07-02,3862283.0,3861919,364.0,4,419.0,False,True
31332,N600,R302,00-03-03,57 ST,2021-07-03,3862404.0,3862180,224.0,5,419.0,False,True
31337,N600,R302,00-03-03,57 ST,2021-07-08,3863732.0,3863136,596.0,3,419.0,False,True
31338,N600,R302,00-03-03,57 ST,2021-07-09,3863935.0,3863474,461.0,4,419.0,False,True
31339,N600,R302,00-03-03,57 ST,2021-07-10,3864087.0,3863764,323.0,5,419.0,False,True
31344,N600,R302,00-03-03,57 ST,2021-07-15,3865588.0,3864992,596.0,3,419.0,False,True
31345,N600,R302,00-03-03,57 ST,2021-07-16,3865762.0,3865323,439.0,4,419.0,False,True
31346,N600,R302,00-03-03,57 ST,2021-07-17,3865877.0,3865620,257.0,5,419.0,False,True
31351,N600,R302,00-03-03,57 ST,2021-07-22,3867365.0,3866793,572.0,3,419.0,False,True
31352,N600,R302,00-03-03,57 ST,2021-07-23,3867536.0,3867121,415.0,4,419.0,False,True
31353,N600,R302,00-03-03,57 ST,2021-07-24,3867669.0,3867397,272.0,5,419.0,False,True
31358,N600,R302,00-03-03,57 ST,2021-07-29,3869081.0,3868575,506.0,3,419.0,False,True
31359,N600,R302,00-03-03,57 ST,2021-07-30,3869265.0,3868854,411.0,4,419.0,False,True
31360,N600,R302,00-03-03,57 ST,2021-07-31,3869372.0,3869118,254.0,5,419.0,False,True
31365,N600,R302,00-03-03,57 ST,2021-08-05,3870731.0,3870218,513.0,3,419.0,False,True
31366,N600,R302,00-03-03,57 ST,2021-08-06,3870899.0,3870490,409.0,4,419.0,False,True
31367,N600,R302,00-03-03,57 ST,2021-08-07,3870996.0,3870749,247.0,5,419.0,False,True
31372,N600,R302,00-03-03,57 ST,2021-08-12,3872480.0,3871893,587.0,3,419.0,False,True
31373,N600,R302,00-03-03,57 ST,2021-08-13,3872640.0,3872212,428.0,4,419.0,False,True
31374,N600,R302,00-03-03,57 ST,2021-08-14,3872729.0,3872511,218.0,5,419.0,False,True
31379,N600,R302,00-03-03,57 ST,2021-08-19,3874153.0,3873618,535.0,3,419.0,False,True
31380,N600,R302,00-03-03,57 ST,2021-08-20,3874305.0,3873937,368.0,4,419.0,False,True
31381,N600,R302,00-03-03,57 ST,2021-08-21,3874382.0,3874184,198.0,5,419.0,False,True
31386,N600,R302,00-03-03,57 ST,2021-08-26,3875817.0,3875247,570.0,3,419.0,False,True
31387,N600,R302,00-03-03,57 ST,2021-08-27,3876013.0,3875571,442.0,4,419.0,False,True
31388,N600,R302,00-03-03,57 ST,2021-08-28,3876171.0,3875851,320.0,5,419.0,False,True
31394,N600,R302,00-05-00,57 ST,2021-06-03,373983.0,373606,377.0,3,528.0,False,True
31395,N600,R302,00-05-00,57 ST,2021-06-04,374250.0,373742,508.0,4,528.0,False,True
31396,N600,R302,00-05-00,57 ST,2021-06-05,374438.0,374024,414.0,5,528.0,False,True
31401,N600,R302,00-05-00,57 ST,2021-06-10,376049.0,375382,667.0,3,528.0,False,True
31402,N600,R302,00-05-00,57 ST,2021-06-11,376328.0,375759,569.0,4,528.0,False,True
31403,N600,R302,00-05-00,57 ST,2021-06-12,376522.0,376093,429.0,5,528.0,False,True
31408,N600,R302,00-05-00,57 ST,2021-06-17,378207.0,377563,644.0,3,528.0,False,True
31409,N600,R302,00-05-00,57 ST,2021-06-18,378420.0,377912,508.0,4,528.0,False,True
31410,N600,R302,00-05-00,57 ST,2021-06-19,378584.0,378245,339.0,5,528.0,False,True
31415,N600,R302,00-05-00,57 ST,2021-06-24,380293.0,379619,674.0,3,528.0,False,True
31416,N600,R302,00-05-00,57 ST,2021-06-25,380565.0,379956,609.0,4,528.0,False,True
31417,N600,R302,00-05-00,57 ST,2021-06-26,380762.0,380330,432.0,5,528.0,False,True
31422,N600,R302,00-05-00,57 ST,2021-07-01,382365.0,381800,565.0,3,528.0,False,True
31423,N600,R302,00-05-00,57 ST,2021-07-02,382559.0,382107,452.0,4,528.0,False,True
31424,N600,R302,00-05-00,57 ST,2021-07-03,382815.0,382402,413.0,5,528.0,False,True
31429,N600,R302,00-05-00,57 ST,2021-07-08,384344.0,383775,569.0,3,528.0,False,True
31430,N600,R302,00-05-00,57 ST,2021-07-09,384633.0,384074,559.0,4,528.0,False,True
31431,N600,R302,00-05-00,57 ST,2021-07-10,384811.0,384381,430.0,5,528.0,False,True
31436,N600,R302,00-05-00,57 ST,2021-07-15,386596.0,385879,717.0,3,528.0,False,True
31437,N600,R302,00-05-00,57 ST,2021-07-16,386821.0,386278,543.0,4,528.0,False,True
31438,N600,R302,00-05-00,57 ST,2021-07-17,387059.0,386629,430.0,5,528.0,False,True
31443,N600,R302,00-05-00,57 ST,2021-07-22,388776.0,388076,700.0,3,528.0,False,True
31444,N600,R302,00-05-00,57 ST,2021-07-23,389091.0,388444,647.0,4,528.0,False,True
31445,N600,R302,00-05-00,57 ST,2021-07-24,389261.0,388818,443.0,5,528.0,False,True
31450,N600,R302,00-05-00,57 ST,2021-07-29,390951.0,390284,667.0,3,528.0,False,True
31451,N600,R302,00-05-00,57 ST,2021-07-30,391266.0,390646,620.0,4,528.0,False,True
31452,N600,R302,00-05-00,57 ST,2021-07-31,391466.0,390987,479.0,5,528.0,False,True
31457,N600,R302,00-05-00,57 ST,2021-08-05,393240.0,392538,702.0,3,528.0,False,True
31458,N600,R302,00-05-00,57 ST,2021-08-06,393441.0,392913,528.0,4,528.0,False,True
31459,N600,R302,00-05-00,57 ST,2021-08-07,393564.0,393275,289.0,5,528.0,False,True
31464,N600,R302,00-05-00,57 ST,2021-08-12,395325.0,394639,686.0,3,528.0,False,True
31465,N600,R302,00-05-00,57 ST,2021-08-13,395496.0,395000,496.0,4,528.0,False,True
31466,N600,R302,00-05-00,57 ST,2021-08-14,395632.0,395359,273.0,5,528.0,False,True
31471,N600,R302,00-05-00,57 ST,2021-08-19,397493.0,396754,739.0,3,528.0,False,True
31472,N600,R302,00-05-00,57 ST,2021-08-20,397701.0,397141,560.0,4,528.0,False,True
31473,N600,R302,00-05-00,57 ST,2021-08-21,397775.0,397526,249.0,5,528.0,False,True
31478,N600,R302,00-05-00,57 ST,2021-08-26,399451.0,398816,635.0,3,528.0,False,True
31479,N600,R302,00-05-00,57 ST,2021-08-27,399708.0,399194,514.0,4,528.0,False,True
31480,N600,R302,00-05-00,57 ST,2021-08-28,399920.0,399497,423.0,5,528.0,False,True
31486,N600,R302,00-05-01,57 ST,2021-06-03,353200.0,352599,601.0,3,482.0,False,True
31487,N600,R302,00-05-01,57 ST,2021-06-04,353458.0,353005,453.0,4,482.0,False,True
31488,N600,R302,00-05-01,57 ST,2021-06-05,353710.0,353232,478.0,5,482.0,False,True
31493,N600,R302,00-05-01,57 ST,2021-06-10,355192.0,354585,607.0,3,482.0,False,True
